CustomerID,Last_buy,Frequency,Monetary,Monetary_log,Frequency_log,Last_buy_scaled,Frequency_scaled,Monetary_scaled
12856,7.0,6,1960.0300000000009,7.581225124396513,1.9459101490553132,-0.8501869735226913,0.9455104190081296,1.1332315409536102
12987,73.0,2,392.45000000000005,5.974953994980993,1.0986122886681098,-0.18970960214437954,-0.33542844152760193,-0.15451972132968944
16518,61.0,2,376.07000000000005,5.932430846604856,1.0986122886681098,-0.30979639694043626,-0.33542844152760193,-0.18861062727628153
12585,234.0,2,1212.9500000000005,7.101634784609821,1.0986122886681098,1.4214548947027146,-0.33542844152760193,0.7487428614715137
14029,63.0,2,315.66,5.757828643073288,1.0986122886681098,-0.28978193114109346,-0.33542844152760193,-0.3285896158029799
17054,28.0,5,795.2800000000002,6.679950882785733,1.791759469228055,-0.6400350826295922,0.7124665209880151,0.4106779066116772
14428,7.0,5,764.0399999999998,6.639928120041287,1.791759469228055,-0.8501869735226913,0.7124665209880151,0.37859156558220297
18236,29.0,6,818.6399999999998,6.708865219468631,1.9459101490553132,-0.6300278497299208,0.9455104190081296,0.43385859689466494
14696,4.0,7,1750.74,7.468364858657212,2.0794415416798357,-0.8802086722217055,1.1473822257373945,1.042751206092398
14157,19.0,2,404.72999999999985,6.005687913744224,1.0986122886681098,-0.7301001787266347,-0.33542844152760193,-0.12988026790399979
16265,9.0,9,4018.5100000000007,8.298915283636546,2.302585092994046,-0.8301725077233486,1.4847290546621117,1.7086053938261005
17974,24.0,3,651.0999999999999,6.480197924399157,1.3862943611198906,-0.6800640142282778,0.09948726322177745,0.25053550001763153
12847,22.0,1,640.24,6.463403801821473,0.6931471805599453,-0.7000784800276205,-0.9484076992938398,0.23707161328499607
16387,322.0,1,94.36,4.55765920331704,0.6931471805599453,2.302091389873797,-0.9484076992938398,-1.2907682185911173
16134,21.0,2,586.2900000000001,6.375518735310465,1.0986122886681098,-0.710085712927292,-0.33542844152760193,0.16661395314104357
18096,11.0,3,724.54,6.586916205194473,1.3862943611198906,-0.8101580419240059,0.09948726322177745,0.3360917914096573
14693,264.0,1,45.4,3.8372994592322094,0.6931471805599453,1.7216718816928562,-0.9484076992938398,-1.86828228377939
17444,151.0,2,1789.9399999999991,7.490495900662025,1.0986122886681098,0.590854564029989,-0.33542844152760193,1.0604937134159984
18099,127.0,1,160.36,5.083637893645957,0.6931471805599453,0.3506809744378756,-0.9484076992938398,-0.8690898916877122
13243,203.0,1,480.02000000000015,6.175908849282916,0.6931471805599453,1.1112306748129013,-0.9484076992938398,0.0065862479865995485
17450,10.0,9,2545.3400000000006,7.842412313013559,2.302585092994046,-0.8201652748236772,1.4847290546621117,1.3426259113524686
18224,263.0,1,158.95,5.074861266395527,0.6931471805599453,1.7116646487931848,-0.9484076992938398,-0.8761261339592415
17965,37.0,14,2060.670000000001,7.631271612972046,2.70805020110221,-0.5499699865325496,2.0977083124283493,1.173353926057699
15869,277.0,2,119.4,4.79081953287472,1.0986122886681098,1.8517659093885843,-0.33542844152760193,-1.103843045621379
17700,16.0,4,2135.3900000000003,7.6668727676832695,1.6094379124341003,-0.7601218774256489,0.43683409214649405,1.201895453747861
15211,60.0,2,670.9100000000001,6.510124402982489,1.0986122886681098,-0.31980362984010763,-0.33542844152760193,0.27452762679227116
15994,54.0,1,342.37,5.838808582969778,0.6931471805599453,-0.37984702723813596,-0.9484076992938398,-0.2636678115623249
17968,373.0,1,257.14999999999986,5.553540811325657,0.6931471805599453,2.812460267757038,-0.9484076992938398,-0.492367640810411
16256,266.0,1,169.95000000000002,5.141371116085311,0.6931471805599453,1.741686347492199,-0.9484076992938398,-0.8228050343492049
12588,39.0,1,79.65,4.390118804571218,0.6931471805599453,-0.5299555207332068,-0.9484076992938398,-1.4250857419639527
18230,9.0,7,2032.9000000000003,7.6177104111914495,2.0794415416798357,-0.8301725077233486,1.1473822257373945,1.162481879370664
17572,71.0,4,206.84999999999997,5.336816665698646,1.6094379124341003,-0.20972406794372234,0.43683409214649405,-0.6661158872848436
17048,117.0,3,772.25,6.650602411565179,1.3862943611198906,0.2506086454411617,0.09948726322177745,0.3871491696704204
14035,28.0,5,876.0699999999998,6.776586806746794,1.791759469228055,-0.6400350826295922,0.7124665209880151,0.48815114931887216
12731,23.0,10,7116.689999999996,8.870338513562315,2.3978952727983707,-0.6900712471279491,1.628818304527815,2.166716712743141
16792,282.0,1,87.68,4.4850343847481104,0.6931471805599453,1.9018020738869412,-0.9484076992938398,-1.348991702828965
13514,73.0,1,152.20000000000002,5.031744257306491,0.6931471805599453,-0.18970960214437954,-0.9484076992938398,-0.9106931394065038
12600,28.0,9,1996.22,7.5995114925959415,2.302585092994046,-0.6400350826295922,1.4847290546621117,1.1478917644365283
17828,22.0,4,902.02,6.8057447015659545,1.6094379124341003,-0.7000784800276205,0.43683409214649405,0.5115271007204021
13255,9.0,2,198.46,5.295613714973722,1.0986122886681098,-0.8301725077233486,-0.33542844152760193,-0.6991483877352029
14291,1.0,11,3262.499999999998,8.090555518075272,2.4849066497880004,-0.9102303709207197,1.7603614835036325,1.541562890106186
12591,317.0,1,323.0999999999999,5.781052110147502,0.6931471805599453,2.25205522537544,-0.9484076992938398,-0.30997130878634604
16393,2.0,13,3025.840000000003,8.015274450009906,2.6390573296152584,-0.9002231380210484,1.9934053815237467,1.4812098845320372
17569,332.0,1,242.60000000000002,5.495527535835742,0.6931471805599453,2.402163718870511,-0.9484076992938398,-0.5388770173242694
18102,1.0,13,5344.040000000001,8.583924307060704,2.6390573296152584,-0.9102303709207197,1.9934053815237467,1.9370977840305728
14824,10.0,4,711.7100000000002,6.569074605558541,1.6094379124341003,-0.8201652748236772,0.43683409214649405,0.32178813990800464
17051,194.0,1,230.94,5.446478717528557,0.6931471805599453,1.021165578715859,-0.9484076992938398,-0.5781995678774656
13249,93.0,1,82.23000000000002,4.421607859758004,0.6931471805599453,0.010435055849048289,-0.9484076992938398,-1.3998408939290834
12454,56.0,1,66.4,4.210645017918261,0.6931471805599453,-0.3598325614387932,-0.9484076992938398,-1.5689702898940434
14952,59.0,9,4315.920000000002,8.370297463996232,2.302585092994046,-0.329810862739779,1.4847290546621117,1.7658326521508942
17447,40.0,2,541.5300000000001,6.296243383424822,1.0986122886681098,-0.5199482878335354,-0.33542844152760193,0.10305872103285232
13645,120.0,1,30.599999999999998,3.4531571205928664,0.6931471805599453,0.28063034414017585,-0.9484076992938398,-2.1762500810087864
15863,25.0,2,42.440000000000005,3.77138067562568,1.0986122886681098,-0.6700567813286064,-0.33542844152760193,-1.9211295243497761
16527,81.0,1,219.81,5.3973026032324585,0.6931471805599453,-0.10965173894700841,-0.9484076992938398,-0.6176241719180251
12716,3.0,2,912.91,6.8177320983344964,1.0986122886681098,-0.8902159051213769,-0.33542844152760193,0.5211374243061828
14553,19.0,5,543.6199999999999,6.30008830376659,1.791759469228055,-0.7301001787266347,0.7124665209880151,0.10614120252232058
12719,5.0,2,498.55,6.213707693179027,1.0986122886681098,-0.8702014393220342,-0.33542844152760193,0.03688966815563347
17566,8.0,2,773.8700000000002,6.652695273347612,1.0986122886681098,-0.84017974062302,-0.33542844152760193,0.3888270217794179
12993,23.0,4,414.76000000000005,6.030108170700187,1.6094379124341003,-0.6900712471279491,0.43683409214649405,-0.11030249168401263
14958,147.0,3,213.88000000000005,5.3700797327749275,1.3862943611198906,0.5508256324313034,0.09948726322177745,-0.6394488098341758
17703,35.0,3,798.7399999999999,6.684286674843982,1.3862943611198906,-0.5699844523318924,0.09948726322177745,0.414153921086294
14562,3.0,18,4012.619999999996,8.297448856215231,2.9444389791664403,-0.8902159051213769,2.455079180659568,1.7074297555865388
13642,215.0,1,226.03,5.425082167339534,0.6931471805599453,1.2313174696089582,-0.9484076992938398,-0.5953532314214582
17176,201.0,1,208.02999999999997,5.342477782333691,0.6931471805599453,1.0912162090135586,-0.9484076992938398,-0.6615773570459516
15866,101.0,1,161.49,5.090616461414685,0.6931471805599453,0.09049291904641941,-0.9484076992938398,-0.8634951578420138
13240,96.0,4,616.7,6.426002902701853,1.6094379124341003,0.04045675454806246,0.43683409214649405,0.207087226359393
12594,46.0,8,2743.43,7.917328682108104,2.1972245773362196,-0.4599048904355071,1.3254457787542533,1.4026865369221297
14422,0.0,6,3462.6899999999982,8.150089773760826,1.9459101490553132,-0.9202376038203911,0.9455104190081296,1.5892916399443686
12984,18.0,1,97.5,4.590056548178043,0.6931471805599453,-0.7401074116263061,-0.9484076992938398,-1.2647951926334355
16399,19.0,2,326.0000000000001,5.7899601708972535,1.0986122886681098,-0.7301001787266347,-0.33542844152760193,-0.3028296959758342
17313,31.0,1,210.60000000000002,5.354697699984144,0.6931471805599453,-0.610013383930578,-0.9484076992938398,-0.6517806209338511
12853,134.0,5,1227.2000000000003,7.113304961895299,1.791759469228055,0.42073160473557536,0.7124665209880151,0.7580988694674439
14684,25.0,5,1141.96,7.041376667556903,1.791759469228055,-0.6700567813286064,0.7124665209880151,0.7004337903086979
15872,14.0,2,268.2,5.595454597770573,1.0986122886681098,-0.7801363432249916,-0.33542844152760193,-0.4587652617269044
13124,89.0,3,2850.5299999999997,7.955610971319788,1.3862943611198906,-0.029593875749637278,0.09948726322177745,1.433377536313608
12457,86.0,2,958.9300000000001,6.866860365136666,1.0986122886681098,-0.059615574448651454,-0.33542844152760193,0.5605236689007083
14431,302.0,1,303.65999999999997,5.7191964007085545,0.6931471805599453,2.101946731880369,-0.9484076992938398,-0.3595611734428922
13895,28.0,4,2144.6699999999996,7.671207136902019,1.6094379124341003,-0.6400350826295922,0.43683409214649405,1.2053703275287762
17045,113.0,2,210.23999999999998,5.352994927838732,1.0986122886681098,0.21057971384247612,-0.33542844152760193,-0.6531457372828161
15083,256.0,1,62.699999999999996,4.154184562578117,0.6931471805599453,1.641614018495485,-0.9484076992938398,-1.61423476691905
14681,71.0,3,120.0,4.795790545596741,1.3862943611198906,-0.20972406794372234,0.09948726322177745,-1.0998577732782608
15351,12.0,7,1632.8600000000013,7.398700592434701,2.0794415416798357,-0.8001508090243344,1.1473822257373945,0.9869012034862243
13904,37.0,2,332.64000000000004,5.810062567373411,1.0986122886681098,-0.5499699865325496,-0.33542844152760193,-0.28671355844274504
17173,5.0,8,3226.899999999999,8.079587049975657,2.1972245773362196,-0.8702014393220342,1.3254457787542533,1.5327694439799817
17831,33.0,1,35.400000000000006,3.594568774642695,0.6931471805599453,-0.5899989181312352,-0.9484076992938398,-2.062880032410267
14434,21.0,6,964.8000000000001,6.872956773439442,1.9459101490553132,-0.710085712927292,0.9455104190081296,0.5654111734717147
18105,37.0,1,103.53,4.649474111544616,0.6931471805599453,-0.5499699865325496,-0.9484076992938398,-1.2171599952960197
16789,8.0,1,80.8,4.404277243608702,0.6931471805599453,-0.84017974062302,-0.9484076992938398,-1.4137348887931587
16923,12.0,17,5265.9099999999935,8.569199131811288,2.8903717578961645,-0.8001508090243344,2.3733407412698697,1.9252925771339777
16914,36.0,1,113.86,4.74371399543615,0.6931471805599453,-0.559977219432221,-0.9484076992938398,-1.1416076634285388
14690,44.0,2,299.39999999999986,5.705114919889979,1.0986122886681098,-0.4799193562348499,-0.33542844152760193,-0.37085032903241993
13121,269.0,1,260.36,5.565898767292815,0.6931471805599453,1.7717080461912131,-0.9484076992938398,-0.4824602390620279
15339,66.0,2,528.7099999999998,6.2723296869828165,1.0986122886681098,-0.2597602324420793,-0.33542844152760193,0.08388705554306797
12722,114.0,2,726.0999999999997,6.589064019656011,1.0986122886681098,0.22058694674214752,-0.33542844152760193,0.337813699208001
12728,71.0,4,565.3299999999999,6.339176947171316,1.6094379124341003,-0.20972406794372234,0.43683409214649405,0.13747865792668507
13764,70.0,3,1350.62,7.209059152007957,1.3862943611198906,-0.2197313008433937,0.09948726322177745,0.8348652241185166
16658,368.0,1,91.44,4.52655978540618,0.6931471805599453,2.762424103258681,-0.9484076992938398,-1.315700693524884
14550,10.0,2,650.7699999999999,6.479691738955752,1.0986122886681098,-0.8201652748236772,-0.33542844152760193,0.2501296899823533
16268,71.0,2,495.2,6.206979071257701,1.0986122886681098,-0.20972406794372234,-0.33542844152760193,0.03149531647120242
12597,19.0,4,2544.0699999999997,7.841913433517961,1.6094379124341003,-0.7301001787266347,0.43683409214649405,1.342225958512367
16131,51.0,5,1984.64,7.593696559291753,1.791759469228055,-0.4098687259371502,0.7124665209880151,1.143229919019879
12990,31.0,3,351.00000000000006,5.863631175598098,1.3862943611198906,-0.610013383930578,0.09948726322177745,-0.24376748190758304
15345,45.0,1,230.39000000000004,5.444104598614017,0.6931471805599453,-0.4699121233351785,-0.9484076992938398,-0.5801029044767619
18093,120.0,2,398.6,5.990464046774399,1.0986122886681098,0.28063034414017585,-0.33542844152760193,-0.1420852771008963
12463,53.0,4,1155.3799999999999,7.053049714939015,1.6094379124341003,-0.3898542601378074,0.43683409214649405,0.7097920992677078
14818,73.0,3,390.05000000000007,5.968835429047621,1.3862943611198906,-0.18970960214437954,0.09948726322177745,-0.15942498972415434
15208,1.0,5,442.57000000000005,6.094855624695163,1.791759469228055,-0.9102303709207197,0.7124665209880151,-0.05839430875975128
16652,58.0,5,2879.1500000000005,7.965597655107035,1.791759469228055,-0.3398180956394504,0.7124665209880151,1.4413838836964008
18221,22.0,5,913.8199999999998,6.818727324611871,1.791759469228055,-0.7000784800276205,0.7124665209880151,0.5219352995038853
13505,72.0,4,3042.26,8.02068458824504,1.6094379124341003,-0.19971683504405094,0.43683409214649405,1.4855472048099374
14815,36.0,2,737.2200000000001,6.604241883157637,1.0986122886681098,-0.559977219432221,-0.33542844152760193,0.34998182731853655
15601,11.0,14,5198.57,8.556331208842629,2.70805020110221,-0.8101580419240059,2.0977083124283493,1.9149763336664847
14687,106.0,1,217.01999999999998,5.3845868017002125,0.6931471805599453,0.1405290835447764,-0.9484076992938398,-0.6278184592797434
15342,129.0,1,391.14,5.971618918887276,0.6931471805599453,0.3706954402372184,-0.9484076992938398,-0.15719345951177183
14946,14.0,1,100.9,4.623991940228679,0.6931471805599453,-0.7801363432249916,-0.9484076992938398,-1.2375891107030539
15732,212.0,2,280.20000000000005,5.63906615993651,1.0986122886681098,1.2012957709099439,-0.33542844152760193,-0.4238017719393692
15738,18.0,16,3804.9399999999982,8.244318283149594,2.833213344056216,-0.7401074116263061,2.286929059006546,1.6648348528467969
15089,10.0,6,1906.61,7.553606428599467,1.9459101490553132,-0.8201652748236772,0.9455104190081296,1.1110895689515323
14038,78.0,3,1560.3799999999992,7.3533253245866055,1.3862943611198906,-0.13967343764602258,0.09948726322177745,0.9505237467930383
13901,72.0,5,2365.83,7.769306786064441,1.791759469228055,-0.19971683504405094,0.7124665209880151,1.2840170420995753
17962,142.0,1,82.02,4.419081542624893,0.6931471805599453,0.5007894679329464,-0.9484076992938398,-1.401866248190587
14300,18.0,1,43.2,3.7887247890836524,0.6931471805599453,-0.7401074116263061,-0.9484076992938398,-1.9072247086622678
15220,51.0,6,1560.4499999999996,7.35337015571735,1.9459101490553132,-0.4098687259371502,0.9455104190081296,0.950559688013763
16667,68.0,2,469.97999999999996,6.154815630269835,1.0986122886681098,-0.2397457666427365,-0.33542844152760193,-0.010324234255334928
13139,16.0,7,2473.04,7.813607720970477,2.0794415416798357,-0.7601218774256489,1.1473822257373945,1.3195332035998675
18245,7.0,7,2266.429999999999,7.726402310509465,2.0794415416798357,-0.8501869735226913,1.1473822257373945,1.2496204252758463
15500,8.0,4,837.1300000000001,6.731173219715389,1.6094379124341003,-0.84017974062302,0.43683409214649405,0.45174297204821184
12484,35.0,4,3322.579999999999,8.108797794201411,1.6094379124341003,-0.5699844523318924,0.43683409214649405,1.5561877648724434
16542,53.0,1,119.61999999999999,4.792645108022841,0.6931471805599453,-0.3898542601378074,-0.9484076992938398,-1.1023794778224356
14047,8.0,4,580.2,6.365094931696128,1.6094379124341003,-0.84017974062302,0.43683409214649405,0.15825716578656981
18248,122.0,2,599.8400000000001,6.398328676129854,1.0986122886681098,0.30064480993951864,-0.33542844152760193,0.18490073520719627
17188,11.0,7,1430.7100000000003,7.2666248130453885,2.0794415416798357,-0.8101580419240059,1.1473822257373945,0.881015747095356
16801,163.0,4,884.0300000000003,6.78562154273848,1.6094379124341003,0.7109413588260457,0.43683409214649405,0.4953943179624644
15759,296.0,2,77.24000000000001,4.359781025726562,1.0986122886681098,2.041903334482341,-0.33542844152760193,-1.449407609104958
13398,192.0,1,383.57,5.952125826992153,0.6931471805599453,1.001151112916516,-0.9484076992938398,-0.17282111615955295
12609,78.0,3,846.1100000000004,6.741830556349529,1.3862943611198906,-0.13967343764602258,0.09948726322177745,0.4602869833622831
15226,310.0,1,128.91,4.866841903007641,0.6931471805599453,2.18200459507774,-0.9484076992938398,-1.0428957364731037
14967,49.0,1,139.8,4.9473404437239425,0.6931471805599453,-0.4298831917364929,-0.9484076992938398,-0.9783598710634448
16012,35.0,3,984.8699999999998,6.893524500068423,1.3862943611198906,-0.5699844523318924,0.09948726322177745,0.5819003672595695
14175,59.0,3,2177.5000000000005,7.686391845557497,1.3862943611198906,-0.329810862739779,0.09948726322177745,1.2175439434149131
16015,3.0,3,566.8499999999997,6.341857299337655,1.3862943611198906,-0.8902159051213769,0.09948726322177745,0.13962750242893504
13130,94.0,1,64.0,4.174387269895637,0.6931471805599453,0.02044228874871968,-0.9484076992938398,-1.598038209953513
15360,39.0,1,427.93,6.061293735451147,0.6931471805599453,-0.5299555207332068,-0.9484076992938398,-0.08530095263021678
17596,23.0,7,1236.5900000000013,7.120921219071074,2.0794415416798357,-0.6900712471279491,1.1473822257373945,0.7642048403788104
17858,5.0,9,2056.110000000001,7.629057364158999,2.302585092994046,-0.8702014393220342,1.4847290546621117,1.1715787576868102
14315,44.0,6,2014.0299999999993,7.608389362607422,1.9459101490553132,-0.4799193562348499,0.9455104190081296,1.1550091732626655
17194,360.0,1,76.12000000000002,4.345362650302291,0.6931471805599453,2.68236624006131,-0.9484076992938398,-1.4609668538754446
15238,29.0,3,747.2299999999999,6.617710417341168,1.3862943611198906,-0.6300278497299208,0.09948726322177745,0.36077958217967177
17977,29.0,1,95.29,4.567364471252192,0.6931471805599453,-0.6300278497299208,-0.9484076992938398,-1.2829874829448022
14443,53.0,4,1370.3300000000004,7.223536350817483,1.6094379124341003,-0.3898542601378074,0.43683409214649405,0.84647162773238
12478,3.0,1,479.59000000000015,6.175014515761715,0.6931471805599453,-0.8902159051213769,-0.9484076992938398,0.0058692587437888305
13919,59.0,2,331.86000000000007,5.807721981158581,1.0986122886681098,-0.329810862739779,-0.33542844152760193,-0.28859001179948734
13005,173.0,2,323.3,5.781669013313272,1.0986122886681098,0.8110136878227596,-0.33542844152760193,-0.3094767360981619
14699,214.0,1,109.12999999999998,4.701661486176852,0.6931471805599453,1.2213102367092867,-0.9484076992938398,-1.1753212569116924
13261,268.0,2,670.5,6.509514015963292,1.0986122886681098,1.7617008132915417,-0.33542844152760193,0.2740382781137959
16414,21.0,2,31.6,3.484312288372662,1.0986122886681098,-0.710085712927292,-0.33542844152760193,-2.151272911276751
12734,352.0,1,110.4,4.713127327493184,0.6931471805599453,2.6023083768639386,-0.9484076992938398,-1.1661290655326326
16536,110.0,1,356.17,5.878211858913125,0.6931471805599453,0.18055801514346195,-0.9484076992938398,-0.232078114527425
18114,290.0,1,137.9,4.933754249760298,0.6931471805599453,1.9818599370843124,-0.9484076992938398,-0.9892519540411642
16545,164.0,1,101.7,4.631812116934513,0.6931471805599453,0.7209485917257171,-0.9484076992938398,-1.2313196570349922
16804,23.0,3,445.83999999999986,6.102200588702647,1.3862943611198906,-0.6900712471279491,0.09948726322177745,-0.0525058342059535
16274,373.0,1,195.45000000000002,5.280407946004469,0.6931471805599453,2.812460267757038,-0.9484076992938398,-0.7113388877233771
15756,61.0,4,454.4099999999996,6.1211981121061605,1.6094379124341003,-0.30979639694043626,0.43683409214649405,-0.03727547595875498
13267,2.0,18,3704.6900000000005,8.217624755208451,2.9444389791664403,-0.9002231380210484,2.455079180659568,1.643434590044645
14842,43.0,4,2250.640000000001,7.71941411857686,1.6094379124341003,-0.4899265891345213,0.43683409214649405,1.244017975715812
12475,53.0,1,561.9399999999999,6.333173050524441,0.6931471805599453,-0.3898542601378074,-0.9484076992938398,0.13266532016318763
16283,5.0,5,1322.1100000000004,7.187740305027513,1.791759469228055,-0.8702014393220342,0.7124665209880151,0.8177738554157243
17590,2.0,3,1200.1900000000005,7.091068011066198,1.3862943611198906,-0.9002231380210484,0.09948726322177745,0.7402714547955968
16402,264.0,2,208.59999999999994,5.345200952446887,1.0986122886681098,1.7216718816928562,-0.33542844152760193,-0.6593941852971346
15747,12.0,3,631.09,6.44903178907151,1.3862943611198906,-0.8001508090243344,0.09948726322177745,0.22554953757723523
15497,17.0,2,498.0,6.212606095751519,1.0986122886681098,-0.7501146445259774,-0.33542844152760193,0.036006514961989
16146,203.0,2,557.13,6.324591910157265,1.0986122886681098,1.1112306748129013,-0.33542844152760193,0.1257858001759971
16938,8.0,4,1712.4900000000007,7.446287505289464,1.6094379124341003,-0.84017974062302,0.43683409214649405,1.0250517410727307
17462,60.0,2,612.44,6.41908245985728,1.0986122886681098,-0.31980362984010763,-0.33542844152760193,0.20153909139919998
17459,43.0,2,551.9899999999999,6.315339918176192,1.0986122886681098,-0.4899265891345213,-0.33542844152760193,0.11836845690556354
14836,10.0,3,102.45,4.639088404191552,1.3862943611198906,-0.8201652748236772,0.09948726322177745,-1.2254862407901281
14312,46.0,6,1265.06,7.14366499494602,1.9459101490553132,-0.4599048904355071,0.9455104190081296,0.7824385778566839
12868,185.0,6,1534.7100000000005,7.336748093798928,1.9459101490553132,0.9311004826188163,0.9455104190081296,0.9372337427077622
14178,8.0,7,1446.490000000001,7.2775863009604205,2.0794415416798357,-0.84017974062302,1.1473822257373945,0.8898035971915111
16926,371.0,1,33.45,3.539508997459668,0.6931471805599453,2.792445801957695,-0.9484076992938398,-2.107021582532182
